text	label
Lamentable experiencia debido a sus problemas de conectividad con la app. He comprado la versión sobremesa de este altavoz y al encenderlo y actualizar el firmware la app no lo encuentra. Lo peor es que lo he cambiado por otro y pasa exactamente igual, en cuanto lo actualizas de error. Un altavoz de esta marca y este precio no puede tener estos fallos... Lamentable	negative
Le pongo dos estrellas por qué no cubre en su totalidad la pantalla (no sobresale) el tacto es algo deslizante , la original que regalan con el teléfono se agarra mucho más.	negative
La talla L es correcta para 1.85 y 85 kg. Las mangas quizá un poco ancha pero nada que objetar.	positive
La sincronización era muy mala y poco alcance del bluetooth, deficiente	negative
Me ha decepcionado totalmente, no trae goma ajustable, tienes q atarlo con unos cordones y en las 4 esquinas no trae siquiera. Con lo que si hace viento se destapa continuamente. Además es de mala calidad, muy fino. Realmente no sirve para nada	negative
El mejor soporte de mesa que he usado para móvil. Elegante, se nota muy buena calidad y lo que más me gusta es que es portátil y viene con su funda para llevar. Me gustó tanto que compré otro para regalar.	positive
Es práctico para dejar los auriculares aunque me parece caro para ser tan simple,está bien cumple su función	positive
El producto parece bueno, pero la caja me ha venido en parte empapada, creo que por mal sellado del tapón, porque la botella no estaba rota, y venía bastante protegida. Es una pena, porque se ha desperdiciado bastante producto.	negative
Es el segundo libro de Ana Elena Pena que pido y cada vez me gusta más. Sin duda una de mis autoras favoritas. El libro es pequeñito para poder llevar en el bolso y se devora rápido.	positive
Por lo que me ha dicho la persona a la que se lo regalé, salen los gofres un poco sosos	negative
Me encantó, muy bonito y parecido a Hugo. De todos los funkos que hay de la serie es el que más me gusta.	positive
Lo tuve que devolver no le entraba corriente a la batidora, quizás pudo ser problema del cable, según leí en las instrucciones.	negative
El tacto es suave, a mi hijo y a mi nos encanta!	positive
Contenta con el producto, hace su función.	positive
Al principio pensé que no funcionaria, pasaron 2 días y no había caído, pero al tercer día ahí estaba el ratón, atrapado dentro y en perfecto estado, luego pude soltarlo en otra parte, cumple perfectamente su cometido.	positive
Me ha llegado abierto y aplastado >:(	positive
Esta bien, lo uso para colgar la bicicleta de montaña y va bien. Eso si, a la hora de instalarlo aconsejo usar otros tacos diferentes a los que trae	positive
Muy buena experiencia 100 % recomendable	positive
Lo recibí ayer y hoy lo devuelvo. En sí, no está mal pero a mí no me funciona bien. No se escucha los juegos que trae ni las películas del USB. La pantalla se queda enganchada y el DVD, a veces, da error de lectura.	negative
excelente siempre que la flauta se pueda abrir en dos partes es perfecta yo la hubiese hecho mas grande y alargada . eso si para las de plastico del colegio no valen	positive
Por este precio es más que recomendable. Las instrucciones se pueden encontrar en castellano fácilmente.	positive
No funcionan. Los tendré que devolver. Además, encargué 1 y me enviaron y cobraron dos.	negative
Me ha gustado lo bien que quita la grasa y suciedad del motor, y que no ataca a la pintura ni a las gomas. Lo que menos, como siempre el precio, son solamente 500 cl. y sirve para una vez.	positive
El colchón parece duro pero al despertar tiene un duda la parte donde has dormido así que te levantas un poco con dolor moviéndote al otro lado de la cama , lo malo que una vez abierto ya no se pueden devolver	negative
Acabado muy bueno, y mi hijo super contento de tener a sus personajes favoritos en un paraguas.	positive
Me encanta. Se limpia muy facil y el acolchado es perfecto.	positive
Compra perfecta.llego en el plazo y son muy como dos y no hay problema d q se pinchen como los tradicionales.Las única pega es el espacio q ocupan en la bolsa d la piscina.X lo demás genial muy biena	positive
Buena relación calidad/precio.Muy contenta con la compra.	positive
La cámara tiene una apariencia obsoleta. Ocupa mucho espacio con la pnatalla desplegada. No tiene un manejo cómodo. En mi casa ya venía abierta por el precio no solicité la devolución.	negative
Ha llegado muy mal embalado y golpeado	negative
Me ha gustado mucho, es muy bonito. Da mucho calor. Lo pedí para mi madre para que calentará el baño y genial y yo me he comprado otro. Muy satisfecha !!	positive
Buena terminación y a un precio ajustado. Lo recomendaré.	positive
Envio muy rapido, el protector parece que esta bien, encaja bien,lo unico que he echado de menos es el molde para colocar el protector y hacerlo mas sencillo.	positive
Es práctico...el móvil pesa menos y parece mas un s9 plus...lo hace muy bonito...deberia haber mas colores	positive
El embalaje ha llegado muy defectuoso, da la impresión de ser una caja abierta y devuelta por otro comprador pegada con cinta de celo por las esquinas, si no lo necesitase para un encargo hoy lo devolvería, da casi vergüenza regalarlo así	negative
Primeras pruebas positivas. Se escucha bien y la bateria aguanta mas de lo que pensaba, 6 horas mas o menos. Os ire actualizando la opinion si algo va mal de momento bien.	positive
Muy versátil, funciona bien con Android y con pc Windows. Con ps4 no he probado.	positive
Una telaraña barata pero que cumple muy bien su función y sus características. Es muy suave y no pica, en ocasiones he comprado otras telas de araña que picaban y esta es genial.	positive
Vienen 3 rotos por la esquina. Deben haber golpeado el paquete. El producto es según se describe. Pero una pena tener 3 estropeados sin haberlo usado.	negative
Es una muñeca muy bonita, es igual que en la foto y pesa muy poco. Perfecta para niñas pequeñas	positive
Mala compra. Plástico endeble, las bandejas no se enganchan y se sueltan cuando colocas o coges la ropa.	negative
Hace tres meses estas tiras en la placa ducha, despues de estar limpiando perfectamente la superficie donde iban pegadas, darles calor con un secador para que pegaran mejor y dejarlas un finde semana sin mojar se estan despegando las tiras dejando el adhesivo pegado en la placa ducha.	negative
1 dio la usamos y no funciona , la devolvimos	negative
En cuanto a diseño y materiales es muy top, no tengo queja alguna. Yo lo voy a devolver porque la esfera de dentro es muy oscura y cuesta ver la hora (esfera negra) incluso con luz, solamente se ve bien estando a oscuras; creo que es un dato que pocos han comentado y veo necesario. La app simple y cuesta encontrarla, también es algo tardía la vinculación con bluetooth, he de añadir que por el precio que tiene no son grandes pegas. Espero que os sirva de ayuda!	negative
No recibí el vestido que se observa en la foto, he recibido otro vestido de Dream Rover de color blanco.	negative
Muy útil y practico el comprar que por el peso que te lo traigan a casa.	positive
No realiza las expectativas, no ahuyenta	negative
Compre esta funda porque tenia una de libro y con el peque se hacia incomoda. Con esta funda y un protector de cristal templado todo perfecto y protegida	positive
Segun estaba descrito el monopatin parece que viene con el asiento incluido y cuando mo abres no es asi, para mi una decepcion creo q la informacion no es correcta e induce a error.	negative
Me ha durado un mes . Se ha roto la barra plateada de el lado. Me han mandado otra en 24 horas a ver si sale más buena	negative
Se rompe y no tiene servicio de garantia. Te devuelven el dinero y si cuesta mas el nuevo lo asumes tu.	negative
El libro viene acompañado de unas cuantas cosas más dentro de una carpeta de plástico transparente. Me di cuenta que esa carpeta tenía una pegatina-sello rota, la cual sirve que al abrirlo por primera vez se rompe, por lo tanto estaba abierto de antes. Desconocía si faltaba algo, tras comprobarlo con la tutora de mi hijo, todo estaba correcto. Daba la sensación de estar usado antes.	negative
Es una mochila grande, perfecta para llevar todas las cosas del bebé, pero algo incómodo para cerrar la cremallera principal, hay que cogerle el truco.	positive
Baja calidad del plástico	negative
Muy bonitos aunque pequeños	positive
La compramos nueva y nos vino una reacondicionada. Tiene un golpe en uno de los laterales. No la devolví por no desmontarla ya que era para un regalo. La silla parece de buena calidad, pero no me ha gustado nada que no fuese nueva.	negative
Muy completa, me gustó mucho.	positive
Las pinzas van muy bien. Desde que las he comprado no se ha vuelto a mover el mantel y no saltan nada. La única pega es que son largas y según donde las coloques pueden rozar con las sillas o las piernas. Eso hay que tener cuidado	positive
El producto no me llego, no sabemos dónde está. Recibimos el mismo día otros paquetes de Amazon pero este nunca lo localizamos. Lo siento, no se como indicar por otra vía que no llego	negative
Mis hijos de 3 y 6 años se lo.pasan pipa	positive
Lo que se espera de un producto asi. relación calidad precio esta bien. El envio según lo esperado.	positive
Muy mala compra, la tapa no baja bien y suena al bajarla	negative
El producto es el esperado pero su precio en las mismas cantidades es inferior en varias farmacias de mi zona	negative
El envío correcto. El CD muy aburrido. No lo recomiendo	negative
"Bueno, pues me han durado menos de 4 meses. Puntualmente me daban problemas con el micrófono, hasta el punto de tener que desconectarlos y volver al modo ""manual"" para poder mantener una conversación con el teléfono (android). Lo último ha sido que de estar funcionando bien ambos auriculares, sin razón alguna, el auricular derecho ha dejado de funcionar. No encuentro ni posibilidad de garantía ni de devolución, con lo que no recomiendo en absoluto su compra. Saludos"	negative
Buena calidad precio	positive
Los zapatos cumplieron ampliamente con lo anunciado. Son cómodos, la talla es la indicada y los colores son idénticos a la fotografía. Estoy muy contenta con el producto	positive
Todo perfecto. Envio mas rapido de lo que ponia. Volveria a comprar sin duda.	positive
Relación calidad precio muy ajustada. Funcionan bastante bien	positive
Me han llegado sin apenas filo, entiendo que no son formones profesionales pero al menos que tengan un buen filo para que corten.	negative
Producto de alta calidad y a un precio inmejorable. Muy contenta con la compra realizada. Muy recomendable	positive
Funciona perfectamente con el. Windows 10. Buena calidad.	positive
El plástico es muy malillo. Por ese precio la verdad es que no se puede esperar mucho, pero no volvería a comprarlo. El sonido tampoco nos convence, casi no se oye.	negative
Están muy buenas y a muy buen precio	positive
"Lo quería haber devuelto porque se puede subir un escalón pequeña pero no sé me ha brindado la posibilidad por tanto me lo ""como """	negative
Leí el primero súper rápido. Este se me hizo un bodrio total.. pero bueno mis expectativas tampoco eran tan altas	negative
entrega correcta y funciona muy bien pero la botonera va un poco tosca, tanto va rozando como luego no va tocando	positive
Me han entregado hoy los paneles, doblados como podeis ver en las fotos. Como dicen, una foto vale más que mil palabras. No parece haber una forma de hablar con el vendedor así que tendré que devolverlos.	negative
El protector no cubre la parte trasera por completo. La ranura para la cámara es demasiado grande y queda al descubierto sin protección	negative
Al poco tiempo de recibir dejo de funcionar	negative
Ha llegado la caja rota y aplastada. El funko tenía zonas son colorear y otras manchadas de otro color. La verdad es que ha sido un desastre de compra.	negative
El subwoofer no funciona. He estado intentando configurarlo con distintos programas y ayuda de varios informáticos y no hemos podido. He intentado contactar con la empresa y tampoco dan solución.	negative
El despertador no funciona.	negative
Alguno de ellos están como quemados ,es como plástico quemado,en alguna esquina. Son cómodos,lo único malo,es como si me hubieran puesto alguno con tara.	negative
Pone que me lo han entregado hoy y o es verdad me han traído una funda del movil note 10 nada mas	negative
Compré este spray para limpiar el ordenador y era el más grande y barato. Desgraciadamente la presión del aire es muy pequeña y apenas tiene fuerza para expulsar la suciedad más pegada en comparación con otros sprays.	negative
El producto responde a nuestras necesidades si bien debía darse la posibilidad de comprarlos por unidades sueltas, pero son de metal con un buen acabado.	positive
Muy completo y entretenido	positive
Realiza la labor que promete, tiene buena aspiración, tanto en alfombras como en suelos duros, y pesa poco. Lástima que la duración de la batería sea tan corta. Si pudiese durar por lo menos 1 hora, sería perfecto.	positive
no lo encontraba en las librerias y an un momento te lo mandan a casa si lo se antes....	positive
Cartas de muy baja calidad. Fichas pasables.	negative
Excelente para entrenar, me pedí la M pero creo que me venía mejor una L, la sujeción muy buena y buen acabado.	positive
Cascador de la marca cocodrilo. Como parte positiva, la facilidad de uso, al principio se rompen todos los frutos y las cáscaras salen disparadas pero cuando se le pilla el truco se le coge velocidad, se dejan de romper los frutos y las cáscaras de quedan sobre la mesa. Como parte negativa, el precio que es algo caro y con variaciones.	positive
Para el precio que tiene,no me parece que haga milagros.No lo compro más.	negative
Perfecto ,fácil de colocar y limpian de maravilla.	positive
Bonito diseño, pero apenas coge emisoras, por lo que solo lo estaba usando con usb conectado. No lo recomiendo. No lo recomiendo, al final después de unos meses hemos comprado el altavoz de alexa, que me proporciona mas variedad de música y calidad.	negative
La mitad de las luces Led no funcionan y los globos explotaban, como si estuvieran pasados. No los volvería a comprar. Muy decepcionada.	negative
estupendas fundas de agradable tacto y de muy buena calidad.ajustan perfectamente y el móvil no resbala de la mano como con las de gel.	positive
No cumple mis expectativas, hay que partir las piezas, de verduras sino no funciona correctamente, olvidar zanahorias	negative
Funcionamiento correcto y sin averias	positive
Fácil de montar, muy cómoda. Parece resistente, al menos de momento	positive
Necesité un par de intentos, pero conseguí averiguar cómo usarlo para rellenar mecheros. Pero, una vez hecho eso, va perfectamente.	positive
No volveré a compra a este vendedor no se adiere bien y quedan muchas burbujas de aire	negative
Buena presentación, pero se ve un material de mala calidad, lo devolví	negative
Precio calidad bueno	positive
Hecho de plástico de no muy alta calidad.	negative
Muy recomendable. Ideal para viajar con los mas peques. De buena calidad. Viene con unos rotuladores y unos juegos para colorear muy entretenidos. Lo volveria a comprar	positive
Me lo enviaron 2 veces y las 2 con la talla equivocada ,lo devolví por segunda vez y no lo volví a pedir	negative
Se calienta mucho y solo se enciende una parte de la bombilla, lo he dejado una hora y sigue igual. Tal vez esperaba otra cosa.	negative
El paquete llegó ayer viene muchas telas surtidas de diferentes colores. Esta bien para trabajos manualidades , las telas no son muy buena son muy finitas	negative
He recibido la carpeta, pero hay suciedad por la parte frontal y las manchas no se limpian	negative
Muy bien para empezar a leer en mayúsculas	positive
Hace mucho tiempo que uso este arnés para mis golden retriever y es muy fuerte y duradero, lo recomiendo	positive
No se si es por el transformador o el pedal pero me hace sonar al amplificador un mosquito horrible que no se si habra roto las válvulas del vox ac 15. Me gustaría poder saber si el problema es del pedal ya que lo compre segunda mano por 4 euros más barato que el nuevo. Esperando que estuviera seminuevo que lo esta, pero también que sonara seminuevo.he oído muy bueno as críticas de este pedal así que algún fallo debe haber.	negative
Buenos dias Resulta muy pequeño para sacar el polvo, lo cual no se aprecia en las fotos Por lo demás bien.	negative
En relación calidad precio es adecuado. Era para un regalo y he tenido que arreglar la goma porque si tienes la cabeza grande , como era el caso, aprieta. Por lo demás perfecto.	positive
Los e comprado hace dos meses y aún no me han llegado..!!	negative
Cuando piensan devolverme el dinero llevo dos semanas esperando para cobrar si cobran rapido vaya mierda no vuelvo a comprar	negative
Perfecto y sonido de calidad un 10	positive
Todo bien, sin problemas en recepción y condiciones del pedido, se adecua a mis expectativas sin problema, he quedado satisfecha	positive
Esta bien calidad precio	positive
Lo compre para un bmw e39 del 2003 y no se conecta con el coche asi que para mi no vale para nada	negative
me parece una estafa enviar algo en el estado que estaba sin micro y sin funcionar, estoy muy descontento con la compra y encima cheque regalo, no encuentro lógico nada de todo esto, sufro una molestia y me encuentro con la espalda, me ha disgustado mucho este producto y la devolución del mismo.	negative
Las patas se me rompieron en 2 meses, soldadura de patas baratas	negative
Con el paso de los meses de le hizo una raja y el vendedor me mando otro nuevo gratis.	positive
Queda genial ,es finita pero para vestir la cama es ideal.	positive
El producto como tal sin sorpresas. El envío, sin embargo, llegó con UN MES de retraso cuando se suponía que llegaba en dos días	negative
lo volvería a comprar	positive
Buenas tardes! He recibido hoy el pedido y aún no he comprobado si está todo correcto por ese motivo quería comentarles que la empresa de paquetería no ha envalado el producto, es decir lo he recibido en su propia caja sin ningún tipo de embalaje exterior, no sé si es lo correcto!!	negative
Producto defectuoso, ni arranca. Mal servicio por parte del vendedor y de la compañía de transportes.	negative
Llegó antes de lo previsto y por el momento todo perfecto. Lo utilizo para ver Kodi y genial!!!	positive
Cumple con el objetivo que yo buscaba lo suficiente. Se adapta bastante bien y permite apreciar el acabado del ipad	positive
He recibido el producto en perfecto estado. Parece de buena calidad y resulta fácil de poner en la cama. Las medidas encajan perfectamente con las de mi cama así que genial. Ademas viene en una bolsa de plástico con cremallera muy practico.	positive
Cuando el artículo es de bajo coste ni caso hacen	negative
Tardó mucho en llegar pero valió la pena. Por el precio no se puede pedir más aunque el cierre del cuello no es el mejor.	positive
Las bolsas son de muy b buena calidad, no se rompen y resisten muy bien. Ideales para perros y gatos	positive
Muy contento ,son unos auriculares muy comodos ya que son ergonómico y sobre todo muy ligeros, con un buen sonido.	positive
La mayoría de los parches se despegaron en poco tiempo . Muy mala calidad aunq os parches Sean bonitos . Tuve que comprar pegamento textil para que se quedase bien	negative
Calidad precio muy bien	positive
Aunque llegó dos días tarde esta todo correcto y en perfectas condiciones	positive
"El artículo es de calidad, está hecho para durar y sujeta de forma firme el talón. Sin embargo, entiendo que la venta es fraudulenta, pues el título ""Calcetines"" da a entender que la venta es por pares y no es así. El precio es para un calcetín. Está indicado en la descripción, pero no de una forma razonable. Me sentí engañado al abrir el paquete y dejo por aquí el aviso a navegantes"	negative
Bastante decepcionado, el giro no es como me esperaba es un producto bastante mediocre. No recomiendo su compra aunque tenga precio asequible.	negative
Es bonita pero yo pensaba que era una caja de las que les das cuerda y ella sigue tocando, esta tienes que darle continuamente para que toque la canción	negative
Me mandan un producto que no coincide con el pedido.	negative
Viene de China o algún sitio de estos... Eleva las pestañas y las multiplica porque contiene pelos sintéticos q se te quedan pegados a las pestañas... cuando llevas varias pasadas se empiezan a apelmazar y a los pocos días el producto se vuelve pastoso y se empieza a secar... no creo q sea original... y si es original no merece la pena en absoluto...	negative
Mi peke esta encantado	positive
El libro es muy bueno, fundamental para aprender lo básico en perspectiva. Pero la forma en que trata Amazon los libros es desastrosa. El libro ha llegado con las tapas dañadas y con las esquinas dobladas, algo inadmisible en productos de estos precios.	positive
Cuando empiezo a pegarlo en los rodapies sucede que la cinta de carrocero es más flexible que el papel al que está pegada por lo que tengo que estar pegando cada 4 cm la cinta al borde si la separación es mayor , la curvatura hace que se generen pliegues y que no se haga una linea recta	negative
El producto cumple con todas sus expectativas. Pero al ser de bolitas si que se hace un poco rígido; pero es fácilmente amoldable. De momento lo uso para dormir estando embarazada; pero se ve que cumple todas sus funciones. Muy recomendable.	positive
El producto está bien, sigues las instrucciones fácilmente, lo pegas y no se mueve. Yo quería que los ganchos fueran más finos, pues es para colgar collares y abalorios. Pero sirve para productos de más peso, ideal para la cocina u otros usos. Estoy contenta con la barra. No le doy las 5 estrellas por lo de los ganchos, pero esto era mi idea solamente	positive
Muy buena calidad, llevo años comprando de esta marca sus productos y me siguen gustando sus calidades de todos ellos.	positive
Yo no he debido tener suerte, los compré por las 5 estrellas que tenían, pero en mi caso los bordes no se pegan ni aunque se lo pidas por favor. Las fotos no son muy buenas pero se ve claramente que el borde está despegado. Tampoco ocupa toda la pantalla del móvil. Como los acabo de comprar no sé si acabaran despegando...el tiempo lo dirá, pero en principio no los volvería a comprar.	negative
La verdad es que no me llegó, aunque si que es verdad que me devolvieron el dinero rápido y sin ponerme ninguna pega, ofreciéndose para volver a Mándame el producto de nuevo.	negative
MUY CONTENTO CON LA COMPRA DE ESTE MONITOR SE VE DE FABULA	positive
Llegó antes de lo previsto y excelente en relación calidad / precio, parece de muy buena calidad el cable ( mejor que el original )	positive
Comprado (2 pares) 11 de julio y a fecha de 20 de agosto ya tengo un par con roturas en la parte del tobillo. No me lo explico. Le doy bastante utilidad, 2 veces a la semana para dar clases de boxeo cinco días a la semana. Pero no me ha pasado nunca con ningunos calcetines. Tienen muy buena pinta, pero no aguantan el rose con la zapatilla. No los aconsejo para los que le vayan a dar mucha tralla.	negative
Un engaño no sirve para nada lo tienes que hacer todo tú, no escurre nada o tan apenas, y tampoco puedes llenarlo mucho porque toca el escurridor. Buscaré otra alternativa este lo devuelvo.	negative
El articulo llegó antes de lo indicado. Nos viene genial!!! Lo hemos comprado para un familiar que esta enfermo y permite que la persona que lo cuida este realizando otras tareas en la casa y cuando lo necesita, solo tiene que pulsar el timbre. Tiene varias melodias. Es facil de usar y tiene un radio de acción amplio.	positive
De momento funciona bien	positive
Un desastre. Vino con un tornillo sin la muesca en la cabeza por lo que no se puede atornillar. Otro tornillo se partió por la mitad cuando lo estábamos atornillando. Muy mala calidad. Solicité la devolución con recogida. Se pasaron el siguiente día laborable en un horario en el que yo no estaba en casa y no han vuelto nunca más. De esto hace ya 10 días.	negative
Llegó el día pactado. Está muy bien por que entra mucha cantidad de pienso, con un día abierto al aire es suficiente para eliminar el olor a nuevo, es verdad que es de plástico, ya lo pone en la información del propio producto, pero esta muy y es robusto y cómodo con las ruedas.	positive
En las fotos se ve muy bonita, color rojo que fisicamente parece rosa y un efecto espejo por la parte trasera que en realidad es un trozo de plástico de mala calidad. Personalmente me a decepcionado bastante la calidad del producto típico de una funda de 1,50€ de china.	negative
Es un libro genial. Excelente. Absolutamente cuidado y muy bien editado. Respecto a su contenido es realmente maravilloso y ameno de leer. La primera parte de las dos en las que el autor lo ha dividido, es magistral. Muy respetuosa con nuestros clásicos matemáticos. La segunda parte, la matemática nueva, es impactante, el tema de las conjeturas matemáticas por las que podemos aspirar a resolverlo y ser premiados con 1 millón de dólares y el reconocimiento. Pienso que esta Segunda parte será ampliada con seguridad. ¡Fantástico!.	positive
Te alarga la pestaña pero es horrible cuando te poner el más pequeño se te meten eso pelitos en los ojos y es super incómodo a mi no me a gustado	negative
No suena bien, hay notas que no deberian de ser asi, además el sistema de la manecilla esta flojo, has de apretarlo manualmente para que gire más rápido y suene a l nivel de la canción sin que tengas que reventarte la muñeca. La estética no está mal, aunque me vino con una pequeña parte rota.	negative
Tal cual la foto, quizas el muñeco mas grande, es muy grande en relacion con los otros, pero son de buena calidad y me gustan.	positive
Alumbran mucho, si viajas de noche son 100% recomendables. Tienes que poner el faro en la posición mas baja para no deslumbrar a otros conductores, pero merece la pena por seguridad tenerlas instaladas. Otra cosa es pasar la ITV... que habrá que desmontarlas para evitar problemas.	positive
Huele raro, no puedo decir la eficacia porque el olor me disgusta y la he regalado.	negative
No entra en mi sofa y el vendedor no contesta a mis mensajes	negative
No cumple con su función. He realizado pruebas con un vaso de agua, y para sentir saciedad con dicho producto necesitarías tomarte 10 pastillas por toma.	negative
Calidad media bien para su precio	positive
Es dura y fragil y viene sin colchon.....cuando la compre se veia en fotos con colchon.	negative
Funciona sólo hasta 4k 30hz. Me hubiera gustado que llegara a 60hz pero no lo hace. Ahora lo empleo con una tv 1080p 60hz y perfecto.	positive
El cepillo se para cuando quiere ya me lo han cambiado en Amazon dos veces tengo que decir que por la parte de Amazon muy amables pero lo que es el cepillo por mi experiencia propia no sé si ha sido una remesa que han salido con defecto pero me ha tocado a mí estoy muy descontento con este cepillo si fuera ahora no lo hubiera comprado	negative
Llegó perfecto en tiempo. Las primeras dos veces funcionó muy bien, la tercera se encendió, hacía ruido, pero no se hinchaba... Lo devolví gracias a que dejó de funcionar a la semana, no sé que pasaría si se te pasa la fecha de devolución.	negative
Dejó de funcionar a la semana	negative
Perfecto para vinos (blanco), para un combinado se queda corto si te gusta bien frío.	positive
A mis hijos les encanta y es menos endeble que el de m&m	positive
Son comodas pero muy anchas, no me ha servido para rectificar desviaciones	negative
Viene a durar mas o menos lo que una batería original. Hago un uso poco intensivo del móvil y con una carga completa me dura entorno a un día y medio. Producto recomendable.	positive
Rápido por Amazon y buen producto para secado de audífonos automático deshumidificador , calidad y precio, estupendo	positive
Delicado y bonito tamaño adecuado. A mi mujer le ha encantado.	positive
Se fijan con arandelas a presión y por eso no se sujeta bien y producen ruido. Debieran llevar tuercas.	negative
Por parte de amazon como siempre 10 , el producto llego defectuoso, pude solucionarlo y me hace el apaño asi que no me voy a tomar las molestias de devolverlo , pero llego roto.	negative
El producto cumple lo esperado. Veo los canales de euskaltel emitidos en abierto	positive
Llegó pronto y queda perfecto	positive
Esta desajustado se atrasa se lo he llevado a un relojero me dice que abrirlo ajustar y cerrarlo cuesta como el valor del reloj	negative
Los personajes son muy originales y la calidad de las piezas con sus colores han encantado a mi hija	positive
No la recomiendo para una mujer, mas bien para una niña. Es demasiado fina.	negative
Se adapta perfectamente. Es un poco rígida, pero aún así es muy comida. El kit viene con los destornilladores pero no trae los pasadores.	positive
Muy completo para ese precio	positive
Es más bonito de lo que parece en la foto y no pesa nada. Recomiendo	positive
Muy bonita y especial aunque sea un poco cara.	positive
Tiene buena pinta, veremos cuando lo usemos. La votación media/baja es porque la funda viene sucia, como se aprecia en las fotos	negative
No sirve ayer la resibi y nada no funciona no cumple con su trabajo los mosquitos pasaban por mi como si nada lamentable compra no lo recomiendo en absoluto ...!!	negative
Al principio bien, pero luego un auricular le costaba cargar y el sonido era cada vez más bajo, los he devuelto, con 15 días de uso	negative
Son pequeños pero quedan bien muy rapido	positive
La talla no corresponde, es muy pequeño	negative
Son bonitos y se escucha bien, pero no sirven para PS4 porque no traen el adaptador que se supone que traen. Los compré 2 veces por si era un problema de envío, pero no, el adaptador no viene.	negative
El cartucho de color no imprimía como si no tuviera tinta	negative
Es válido para el passat Variant 140 cv de año 2006 lo único que cambia es la posición de los cables pero está muy bien para el precio y lo que te ahorras con el original y no veo mucha diferencia. Lo único que deberían protegerlo un poco más para que no se raye	positive
Un poco difícil lavar	positive
Se supone que llegó, pero entregaron otros paquetes y no ese. Enseguida amazón reaccionó y ofrecio la reposición o la devolución.	negative
La cámara tiene dos grandes ventajas: primero, las lentes y las luces de visión nocturna no pueden verse. Segundo, la configuración es simple. La cámara es muy buena de usar, la imagen es muy clara. Realmente me gusta la reproducción de bluetooth de la cámara, es muy agradable para escuchar música	positive
Lo unico malo es el peso, por lo demas perfecto	positive
Muy cómoda , la batería dura muchísimo y recibe las notificaciones bien, en cuanto a los pasos ect no es muy exacta xo xa el precio q tiene no está mal	positive
Funciona bien, pero no para todos los vehículos. En un Focus 2004 no he tenido problemas, pero un Scenic 2002 no llega ha leer los datos (creo que para Renault se necesita uno especial), en Opel, Nissan y Subaru no he tenido ningun problema e incluso he llegado ha borrar algun error que tenian. Se comunica bien con la app Torque que es el único que he probado.	positive
No me ha llegado todavía	negative
Tuve que cambiarla porque una de las asas estaba mal cosida. Cuando llegó el reemplazo parecía que estaba correctamente cosida pero en apenas un mes de uso (agosto o se ha usado) se ha vuelto a descoser!	negative
Satisfecha con la compra recomiendo funciona perfectamente.Cogi dos y cumplen bien su funcion.Material como los mandos plastico pero buena calidad	positive
Artículo que cumple todas las funcionalidades esperadas a un precio realmente bajo. La única mejora sobre la cual deberían trabajar es el facilitar el acceso a los botones laterales de bloqueo y control de volumen. Por lo demás perfecto.	positive
Fácil de colocar y buen resultado	positive
No ha llenado nunca, un timo en toda regla	negative
Excelente retenedor de puerta. Lo tengo anclado a La pared y soporta corrientes fuertes de aire. Evita tener que agacharse a poner y quitar la cuña cada vez que abres o cierras la puerta.	positive
100% recomendable el producto y el vendedor. Empresa muy seria, me informaron del envío y plazo de entrega en todo momento.	positive
El palo de tan ligero que intenta ser, se convierte en frágil. Apenas ha durado unos días, después se ha empezado a romper... Los hay de mejor calidad por muy poco más.	negative
Hola el color de las manillas de piel que aparece en la publicidad no es el mismo y no estoy satisfecho por la compra gracias	negative
La calidad del sonido es muy mala. Prefiero gastarme más dinero pero que tengan más calidad	negative
Desde el primer día no ha funcionado bien, sufre reinicios constantes, cuando la bateria baja del 30% no se enciende y la suspensión no funciona. No recomiendo comprar productos Chuwi	negative
Un libro que engancha desde el principio. Da a los personajes mucha vida e intensidad, con toques de humor. Sin duda volveré a leer a esta autora	positive
Pésima calidad, No se puede poner la funda( se levanta las esquinas) en cuanto le puse la funda los dos protectores se rompieron. NO LO RECOMIENDO.	negative
Crei que era nuevo, porque tenia un precio igual que uno nuevo.	negative
Me llegaron antes de lo que decían, los he probado y en principio se parecen mucho a los originales tanto en el sonido como en el tacto de los mismos. He comprado en muchos sitios y en éste el precio es asequible y buena calidad.	positive
¿Por qué se envía el artículo sin embalaje? Daños y grietas en todas partes :(	negative
Se lo entregaron a quien no era tuve suerte y la vecina me lo dio	negative
Los he usado y de momento me van muy bien. Son fuertes y tienen la ventaja que son de acero inoxidable. Espero que duren y que con el uso no se aflojen.	positive
Yo no he notado ni mejora ni empeoramiento. A mí no me ha funcionado.	negative
PARA NADA ES COMO EN LA FOTO. NI ES REBORN, O NO LO PARECE, NI EN PESO NI EN DETALLES NI NADA. MUY CARO PARA LA MUÑECA QUE ES. TOTALMENTE DESCONTENTA.	negative
El molinillo funciona muy bien, muele fenomenal, lo malo es que la tapa se cierra de forma segura antes de que pueda funcionar, y ese cierre de seguridad es el que se rompe tras unos meses de uso. He tenido que comprar otro molinillo igual sólo por la tapa, y ahora ya tengo muchísimo cuidado y espero que no se me rompa otra vez. Espero que mejoren la calidad del cierre de la tapa.	negative
Encaja bien en el movil y es tal y como se presenta en la foto	positive
Sonido de llamada telefonica se escucha muy bajo y sonido musica bien pero se corta varias veces	negative
